serial_number,session_number,created_datetime,signal_1,signal_2,signal_3,signal_4,signal_5
144,70075,2022-09-20 00:01:10,-0.237059522,1.013389701,1.99587768,2.846938906,4.072534728
144,70075,2022-09-20 00:01:11,-0.006392235,1.165633788,2.010337243,3.138094511,3.966590536
144,70075,2022-09-20 00:01:12,0.045449362,0.930833631,1.973796804,2.966938541,4.05464105
144,70075,2022-09-20 00:01:13,-0.206281465,0.865971495,2.015977307,2.854516928,3.990857444
144,70075,2022-09-20 00:01:14,-0.130925337,1.080383135,2.010578794,2.812617426,4.056950634
144,70075,2022-09-20 00:01:15,-0.016617567,1.055029768,2.093101137,2.956494366,4.184256859
144,70075,2022-09-20 00:01:16,0.043049135,1.036216453,1.94705582,2.984576403,4.032279966
144,70075,2022-09-20 00:01:17,-0.006035141,1.009269441,2.019953957,3.128838715,3.991027242
144,70075,2022-09-20 00:01:18,0.05339417,1.212963802,1.958380986,3.093336712,3.930135042
144,70075,2022-09-20 00:01:19,0.048653901,1.136515806,2.194488428,3.113899456,4.124044724
144,70075,2022-09-20 00:01:20,-0.074378492,1.138921648,2.045272006,2.871280198,4.055889396
144,70075,2022-09-20 00:01:21,-0.016412406,1.070404749,2.03982213,3.009873737,4.02946098
144,70075,2022-09-20 00:01:22,-0.071442254,0.934735064,1.829032368,2.935518693,3.987982823
144,70075,2022-09-20 00:01:23,-0.020295582,0.923014498,2.051328298,2.971434286,3.969372134
144,70075,2022-09-20 00:01:24,0.117781897,1.092156203,2.242823884,3.176039066,3.908520662
144,70075,2022-09-20 00:01:25,0.17351541,0.873787374,1.980596928,3.076004329,3.949012513
144,70075,2022-09-20 00:01:26,0.145462739,1.015135655,1.859664463,2.835330756,3.98605527
144,70075,2022-09-20 00:01:27,0.130531747,1.015253655,2.186691679,3.001018283,4.131760818
144,70075,2022-09-20 00:01:28,0.064809212,1.011352379,2.020273684,3.145974421,4.012321843
144,70075,2022-09-20 00:01:29,0.006014329,1.191418134,1.899061483,3.178521971,4.0735022
144,70075,2022-09-20 00:01:30,0.086600044,0.806881787,1.996576992,3.162064049,3.90069139
146,70076,2022-05-28 00:00:00,0.010281446,1.886038147,4.034717012,5.984542339,7.997762124
146,70076,2022-05-28 00:00:01,0.039708934,2.016900413,3.789218412,5.919307866,8.06741814
146,70076,2022-05-28 00:00:02,-0.166551366,1.897563298,3.914735591,6.086708136,7.920860352
146,70076,2022-05-28 00:00:03,-0.008504521,2.223001765,3.942334027,6.016860062,7.973465873
146,70076,2022-05-28 00:00:04,0.036251732,2.122905273,4.043386283,5.780040794,7.90887697
146,70076,2022-05-28 00:00:05,0.024853765,1.931988567,3.855132532,5.994492168,8.070013326
146,70076,2022-05-28 00:00:06,-0.023500205,2.076423285,4.008047598,5.998666956,8.000596026
146,70076,2022-05-28 00:00:07,0.119692146,2.063162465,3.820653802,5.965818217,7.924831497
146,70076,2022-05-28 00:00:08,0.083633859,1.902147794,3.974526629,5.997937294,7.967377159
146,70076,2022-05-28 00:00:09,-0.05171217,2.176978275,4.068140583,5.954810308,7.994614859
146,70076,2022-05-28 00:00:10,-0.036841794,2.129180079,3.859139106,6.071389449,7.911970023
146,70076,2022-05-28 00:00:11,-0.031254071,2.005707686,3.982476241,6.018064772,7.88151901
146,70076,2022-05-28 00:00:12,-0.064221452,2.132040915,4.029333274,6.051807938,8.00598091
146,70076,2022-05-28 00:00:13,0.263654236,2.029071567,3.91151156,6.017088418,8.027617035
146,70076,2022-05-28 00:00:14,-0.036521297,1.976936501,4.042808742,6.076760768,7.942678383
146,70076,2022-05-28 00:00:15,-0.11624339,1.960603538,3.96182068,6.036576046,8.118065461
146,70076,2022-05-28 00:00:16,-0.236505393,1.986779577,4.043280787,5.971453815,8.206021479
146,70076,2022-05-28 00:00:17,-0.12917143,2.003995182,3.935138142,6.033008255,8.072418823
146,70076,2022-05-28 00:00:18,0.019526075,2.089171299,3.945123033,6.113159874,8.122539536
146,70076,2022-05-28 00:00:19,0.159909454,1.941059285,3.915831343,6.02858416,8.148818096
146,70076,2022-05-28 00:00:20,0.036865121,1.913306516,3.851367165,6.082903718,8.10513781
146,70076,2022-05-28 00:00:21,0.113263296,2.047057273,3.861362174,5.972748599,8.012882307
146,70076,2022-05-28 00:00:22,0.012455422,2.00427732,4.05436892,5.986565829,7.931324505
146,70076,2022-05-28 00:00:23,-0.050907867,2.044375587,4.077444968,6.199597164,7.898620482
146,70076,2022-05-28 00:00:24,0.013168914,2.019673701,4.06651789,5.893696079,7.893594823
146,70076,2022-05-28 00:00:25,0.100949644,2.001522941,3.947249809,5.985785177,8.07596191
146,70076,2022-05-28 00:00:26,-0.014946581,1.863066362,3.916630782,5.994315769,8.056455076
146,70076,2022-05-28 00:00:27,-0.040354849,2.19377308,4.06337952,5.902654534,8.135966237
146,70076,2022-05-28 00:00:28,0.013169884,1.848734542,3.953524601,6.185633224,8.196411181
146,70076,2022-05-28 00:00:29,0.023356823,2.144438813,4.068390605,5.93788156,8.016600705
146,70076,2022-05-28 00:00:30,-0.071108578,1.902545666,4.046412141,5.991113185,8.0178357
146,70076,2022-05-28 00:00:31,0.039675793,2.152581857,4.074838589,6.021316495,7.911727635
146,70076,2022-05-28 00:00:32,0.129434198,2.063752272,3.938652329,6.008941059,7.99000113
146,70076,2022-05-28 00:00:33,0.03056863,2.070836269,3.927226122,6.048717305,8.074840503
146,70076,2022-05-28 00:00:34,0.031206644,2.009710209,4.087178552,6.178062891,8.039820813
146,70076,2022-05-28 00:00:35,-0.163493323,2.109857443,4.054270184,5.987475596,7.992135828
146,70076,2022-05-28 00:00:36,-0.016050621,1.855473438,4.068555406,5.979660244,7.893543518
146,70076,2022-05-28 00:00:37,-0.093991637,2.233627222,3.797335293,6.034918055,7.945983083
146,70076,2022-05-28 00:00:38,0.076767884,1.980372982,3.921343152,5.89642369,8.018704951
146,70076,2022-05-28 00:00:39,-0.051491588,1.967038776,3.923280798,6.065103165,8.159463727
146,70076,2022-05-28 00:00:40,0.079175617,1.816616911,4.057578885,5.990955021,7.963428184
146,70076,2022-05-28 00:00:41,0.125050969,1.953168856,3.979702961,6.307239515,8.040995197
146,70076,2022-05-28 00:00:42,-0.026178459,1.999586818,3.71541993,6.040443927,8.113640379
146,70076,2022-05-28 00:00:43,0.059669803,1.84030524,3.795727221,6.140645501,8.059859813
146,70076,2022-05-28 00:00:44,0.251009735,2.003751312,4.105270043,5.785148125,7.846311529
146,70076,2022-05-28 00:00:45,0.051077216,1.923389179,3.901345772,6.070402388,8.063272876
146,70076,2022-05-28 00:00:46,-0.142529024,2.057143403,4.04615978,5.955501399,8.001048372
146,70076,2022-05-28 00:00:47,0.119266912,1.982237725,3.982379445,6.182789366,7.897332455
146,70076,2022-05-28 00:00:48,0.038497704,2.015169529,4.202532559,6.20243711,7.898645588
146,70076,2022-05-28 00:00:49,-0.018715147,1.923961666,3.831015138,6.019293723,8.07070042
146,70076,2022-05-28 00:00:50,0.048177221,2.320304953,3.984623039,5.828955629,8.006251492
146,70076,2022-05-28 00:00:51,-0.002734118,2.000307697,4.106989601,5.909741144,7.851010892
146,70076,2022-05-28 00:00:52,0.159362335,1.87190911,3.987823293,5.969989953,7.96498196
146,70076,2022-05-28 00:00:53,0.133279063,1.875994621,3.917910374,6.002054599,7.986927341
146,70076,2022-05-28 00:00:54,0.174245104,2.121019219,3.850594229,5.851527461,7.99007642
146,70076,2022-05-28 00:00:55,-0.012815854,1.987446618,4.080889452,6.033305657,8.011984939
146,70076,2022-05-28 00:00:56,0.279244567,2.040017086,4.020447937,6.026480983,7.921841166
146,70076,2022-05-28 00:00:57,0.099911994,1.933032861,3.923753342,5.994899489,7.958567584
146,70076,2022-05-28 00:00:58,-0.111641724,1.985053676,3.902648524,5.950547326,7.973165263
146,70076,2022-05-28 00:00:59,-0.180963212,2.042382327,4.074998675,6.037585759,7.915967611
146,70076,2022-05-28 00:01:00,-0.018313168,2.01814692,3.925588176,5.943817848,7.977886905
146,70076,2022-05-28 00:01:01,-0.070169045,2.127660267,3.856871175,5.870153067,8.079605535
146,70076,2022-05-28 00:01:02,0.087299571,1.956915431,3.976043239,5.934516938,7.717097677
146,70076,2022-05-28 00:01:03,0.001382545,2.197585131,4.028323703,6.095389091,7.917479786
146,70076,2022-05-28 00:01:04,-0.063060603,2.132833425,4.068096285,5.860450625,8.105088762
146,70076,2022-05-28 00:01:05,0.083314894,2.052405319,3.800259763,5.92120395,7.920504982
146,70076,2022-05-28 00:01:06,-0.009013866,1.990915764,3.996165952,6.004948373,8.084217631
146,70076,2022-05-28 00:01:07,-0.1126134,2.084033808,4.101536907,5.961441349,8.069143223
146,70076,2022-05-28 00:01:08,-0.020627982,1.997241864,4.214524617,6.112758434,8.262942433
146,70076,2022-05-28 00:01:09,0.038694816,1.969258615,3.943139196,5.889462283,7.957807352
146,70076,2022-05-28 00:01:10,0.026887908,2.063752983,4.094604192,5.926200371,8.027483147
146,70076,2022-05-28 00:01:11,0.087930454,1.985934521,3.906143051,5.963076812,7.90742431
146,70076,2022-05-28 00:01:12,0.180022979,1.907870723,4.156227112,6.007464509,7.799533766
146,70076,2022-05-28 00:01:13,-0.053962957,2.0246163,3.944389667,5.987314801,7.842574273
146,70076,2022-05-28 00:01:14,0.129079933,1.997521012,4.037636069,6.073042049,7.816552987
146,70076,2022-05-28 00:01:15,-0.232847983,2.034528212,4.022589319,6.056774126,7.879648776
146,70076,2022-05-28 00:01:16,0.137953191,2.061544763,4.021449406,6.143018579,7.906258971
146,70076,2022-05-28 00:01:17,0.046848399,2.120144733,3.998883954,5.997231735,7.859153665
146,70076,2022-05-28 00:01:18,-0.040444817,1.989703488,3.973723358,5.983922204,8.09341965
146,70076,2022-05-28 00:01:19,0.057414258,2.075180409,4.014015306,6.035440188,7.926985732
146,70076,2022-05-28 00:01:20,0.064918381,1.928420472,4.00422813,6.001975501,7.835037836
146,70076,2022-05-28 00:01:21,-0.234961922,2.09862677,4.111180829,5.828444343,8.157574974
146,70076,2022-05-28 00:01:22,0.053043958,2.0390401,3.913234003,5.883349217,8.007313105
146,70076,2022-05-28 00:01:23,-0.092573209,2.186173381,4.05880523,5.857194496,7.921434015
146,70076,2022-05-28 00:01:24,0.117824701,2.282847153,4.071507404,6.067121087,7.916952995
146,70076,2022-05-28 00:01:25,0.100417165,2.110622865,4.021145051,5.87258623,7.789042747
146,70076,2022-05-28 00:01:26,-0.156746074,2.04017358,3.857561816,6.133857866,7.988917822
146,70076,2022-05-28 00:01:27,-0.278608895,1.982299796,4.120885705,6.031922529,8.090267035
146,70076,2022-05-28 00:01:28,-0.096374868,1.896232784,4.067652157,5.96674584,7.971403808
146,70076,2022-05-28 00:01:29,-0.026988622,1.989084888,3.974241542,5.935454746,7.979985724
146,70076,2022-05-28 00:01:30,-0.007790846,1.868100086,3.848081622,5.708828632,8.199033626
146,70076,2022-05-28 00:01:31,0.123988142,1.977250865,3.965194805,5.92931728,7.971925609
146,70076,2022-05-28 00:01:32,-0.13809339,1.89933249,3.948133909,5.95154877,8.237372883
146,70076,2022-05-28 00:01:33,-0.039403098,1.84766915,3.882035062,5.991973176,8.139970145
146,70076,2022-05-28 00:01:34,-0.026713272,1.959630758,4.028598084,5.871595139,7.906927908
146,70076,2022-05-28 00:01:35,0.06049156,1.770303888,4.084834764,6.011506315,8.033815886
72,70077,2022-12-14 00:00:00,0.013483337,0.997439878,1.856342721,3.000689037,4.163781743
72,70077,2022-12-14 00:00:01,-0.14071457,1.131081075,1.941218941,3.103126386,4.223624869
72,70077,2022-12-14 00:00:02,0.145051666,1.060510392,1.847207736,3.177417374,4.048644141
72,70077,2022-12-14 00:00:03,0.084291666,1.004952834,2.138956497,3.115713743,3.97690177
72,70077,2022-12-14 00:00:04,-0.023028316,1.103631722,1.985862071,3.063643284,3.831282577
72,70077,2022-12-14 00:00:05,0.069377057,0.911556285,2.134110268,2.957536906,3.93810443
72,70077,2022-12-14 00:00:06,-0.017885754,0.932090835,2.025486638,2.999445009,4.1429427
72,70077,2022-12-14 00:00:07,0.187339311,0.979351672,1.912971927,3.038241787,3.978043574
72,70077,2022-12-14 00:00:08,0.093124949,0.934537607,1.99037757,3.11608683,3.969064881
72,70077,2022-12-14 00:00:09,0.031188374,0.882024439,2.19738846,2.962182415,3.950656351
72,70077,2022-12-14 00:00:10,-0.109657042,0.933717739,2.027863538,3.027718001,3.996851722
72,70077,2022-12-14 00:00:11,-0.132217915,1.055128043,1.918870846,2.919085968,4.000056687
72,70077,2022-12-14 00:00:12,0.049015797,0.828417372,1.913748707,3.266721441,4.05837213
72,70077,2022-12-14 00:00:13,0.246493287,1.002383963,1.945181605,2.938356006,3.992587468
72,70077,2022-12-14 00:00:14,0.244274169,0.992485519,2.095662772,3.06132028,4.12051091
72,70077,2022-12-14 00:00:15,0.176802188,1.003661285,1.964444836,3.121034969,4.019984742
72,70077,2022-12-14 00:00:16,-0.019368505,1.059756225,1.870347443,2.906274083,3.949617889
72,70077,2022-12-14 00:00:17,0.048497702,0.948132735,2.132664862,2.971785908,4.222136701
72,70077,2022-12-14 00:00:18,0.106646205,0.925181977,2.052406636,3.038643936,3.860233556
72,70077,2022-12-14 00:00:19,0.002962015,0.843344543,1.973351529,3.036277947,4.046945453
72,70077,2022-12-14 00:00:20,-0.137502547,0.927698639,1.900512564,3.020414482,3.972520297
72,70077,2022-12-14 00:00:21,0.067415402,0.957185849,2.030488217,3.072075757,3.893994331
72,70077,2022-12-14 00:00:22,0.026816593,1.077113994,1.968261725,2.906571114,3.888589481
72,70077,2022-12-14 00:00:23,-0.138412424,1.000462264,2.031230665,3.116243424,3.882593065
72,70077,2022-12-14 00:00:24,0.108723689,0.967532272,1.877264527,2.968169839,4.124987536
72,70077,2022-12-14 00:00:25,0.153224188,0.833515496,1.884502056,3.028948735,3.932117443
72,70077,2022-12-14 00:00:26,-0.111843749,0.843631115,1.99302473,2.824888927,3.797809071
72,70077,2022-12-14 00:00:27,-0.014939668,1.04137496,1.90052049,3.037870996,4.249050329
72,70077,2022-12-14 00:00:28,0.146117904,1.149369022,1.914197426,3.038294772,4.091753308
72,70077,2022-12-14 00:00:29,-0.190448804,1.091323296,1.900881472,3.088089431,3.98348965
72,70077,2022-12-14 00:00:30,-0.195544551,0.895353078,1.971299939,3.044849365,4.049128548
72,70077,2022-12-14 00:00:31,0.066095504,0.921361636,2.083104372,2.921498677,4.160993762
72,70077,2022-12-14 00:00:32,-0.028119006,1.032247462,2.115017097,3.200783288,3.941113596
72,70077,2022-12-14 00:00:33,0.129118373,0.937761924,2.003128288,2.697545728,3.666756406
72,70077,2022-12-14 00:00:34,-0.028112512,1.117998516,2.164279618,3.009373504,3.959263229
72,70077,2022-12-14 00:00:35,-0.088940165,0.95861343,2.087897267,3.050390589,3.879304685
72,70077,2022-12-14 00:00:36,0.071680613,0.96373825,1.967677975,3.103984499,3.89497192
72,70077,2022-12-14 00:00:37,0.031156906,1.082129211,2.106138003,2.978799335,3.778674725
72,70077,2022-12-14 00:00:38,-0.094334225,0.844801521,1.864758048,2.850229593,4.101450641
72,70077,2022-12-14 00:00:39,-0.036086965,1.059095194,1.931919204,2.965616202,4.100280801
72,70077,2022-12-14 00:00:40,0.030978009,1.121165646,2.103307161,2.940882346,4.139437438
72,70077,2022-12-14 00:00:41,-0.120504008,1.13599158,1.92717427,2.927250206,3.895841746
72,70077,2022-12-14 00:00:42,0.043014992,1.080899016,1.81892912,3.038105526,3.9691172
72,70077,2022-12-14 00:00:43,-0.219405936,0.958391987,1.993295586,3.027952887,3.913562908
72,70077,2022-12-14 00:00:44,0.127300837,0.901692044,1.875535116,3.048774456,4.091159453
72,70077,2022-12-14 00:00:45,0.388137508,0.917727417,2.13899817,2.973103207,4.027299317
72,70077,2022-12-14 00:00:46,-0.029881676,1.073001628,2.101633042,3.02487764,4.125398453
72,70077,2022-12-14 00:00:47,0.205993417,1.172808712,1.986998395,3.039063413,4.055403946
72,70077,2022-12-14 00:00:48,-0.102614411,1.020618573,2.091937284,2.926078273,3.876905588
72,70077,2022-12-14 00:00:49,-0.008498887,1.082855653,1.983459584,2.950060518,4.077328687
72,70077,2022-12-14 00:00:50,0.078446638,1.006138113,1.994115331,2.876315344,4.097974723
72,70077,2022-12-14 00:00:51,0.103244191,1.076121505,2.074613521,2.827890469,3.962217027
72,70077,2022-12-14 00:00:52,-0.170810483,0.983163377,2.045290968,3.03929934,3.958172027
72,70077,2022-12-14 00:00:53,0.041711072,1.104039472,2.153285132,3.076459592,4.036597829
72,70077,2022-12-14 00:00:54,0.130464498,1.045845631,2.105942052,2.8801082,4.040930702
72,70077,2022-12-14 00:00:55,0.080343511,1.088892383,1.996519539,2.968539692,3.86267479
72,70077,2022-12-14 00:00:56,-0.107561011,0.962143244,2.068895286,3.070719491,4.213319643
72,70077,2022-12-14 00:00:57,-0.018945053,0.931890142,2.169457775,3.026865104,4.08933592
72,70077,2022-12-14 00:00:58,0.013913942,0.774987105,1.980574799,2.833182463,4.04220484
72,70077,2022-12-14 00:00:59,-0.112535752,1.059071685,1.969450948,2.87892706,3.87561754
72,70077,2022-12-14 00:01:00,0.124618746,1.030497475,1.945065211,3.102449926,4.142853774
72,70077,2022-12-14 00:01:01,-0.067712506,0.872279446,1.851895554,3.048336722,3.971943359
72,70077,2022-12-14 00:01:02,-0.013562973,0.971114295,2.220340014,2.763824416,4.113004989
39,70078,2022-09-11 00:00:00,0.017351006,2.126464311,4.096599421,6.047796461,7.895563659
39,70078,2022-09-11 00:00:01,-0.023860482,1.903430022,3.890949097,6.027137366,7.866160215
39,70078,2022-09-11 00:00:02,0.13871224,1.983671314,4.05012932,6.137363041,8.021013297
39,70078,2022-09-11 00:00:03,-0.055072384,1.986358134,4.309358404,5.972432074,7.946329675
39,70078,2022-09-11 00:00:04,-0.074976905,1.91476816,4.048606004,6.009617509,7.937248546
39,70078,2022-09-11 00:00:05,-0.054522802,2.029648449,3.940603702,6.09108381,7.982262049
39,70078,2022-09-11 00:00:06,-0.02085489,1.982228345,4.08441733,6.131514779,8.005043981
39,70078,2022-09-11 00:00:07,0.084558636,1.813933185,4.14522724,5.925961979,8.002780571
39,70078,2022-09-11 00:00:08,-0.144236521,2.014464688,3.780039061,6.050084496,8.009918592
39,70078,2022-09-11 00:00:09,-0.135628679,2.040182609,3.943143648,5.986783217,7.978728136
39,70078,2022-09-11 00:00:10,-0.113672967,2.09204121,4.001035729,5.831641331,7.959684193
39,70078,2022-09-11 00:00:11,-0.011446629,2.090653216,4.051500487,6.011714675,8.043767673
39,70078,2022-09-11 00:00:12,0.032318341,2.054306815,4.21127831,5.984332251,8.022134638
39,70078,2022-09-11 00:00:13,-0.09944568,2.139578938,4.046056133,6.233527903,8.075502017
39,70078,2022-09-11 00:00:14,-0.183741621,1.90276015,4.129134579,5.923875429,8.114102048
39,70078,2022-09-11 00:00:15,0.179155261,1.969705186,4.062795464,6.099503511,7.828265767
39,70078,2022-09-11 00:00:16,-0.033247987,2.180179245,4.057521864,5.881756467,8.05068132
39,70078,2022-09-11 00:00:17,0.077835848,1.95947207,4.099524792,5.971917748,8.037866839
39,70078,2022-09-11 00:00:18,0.101650169,1.952199572,4.046129983,5.916840269,8.193148416
39,70078,2022-09-11 00:00:19,0.046398974,1.979782125,3.897047639,5.910108011,7.819805631
39,70078,2022-09-11 00:00:20,-0.180592658,2.041831378,4.04009554,5.852308402,7.931603094
39,70078,2022-09-11 00:00:21,-0.080809293,2.183633055,3.964890409,5.942787098,7.889513413
39,70078,2022-09-11 00:00:22,-0.109599016,1.927347958,3.957368968,5.991046151,7.900229324
39,70078,2022-09-11 00:00:23,0.081621594,1.799511205,3.845769183,6.145320373,7.770650113
39,70078,2022-09-11 00:00:24,0.006919812,1.977584945,3.973761318,6.152812016,7.860663654
39,70078,2022-09-11 00:00:25,-0.012550165,2.082952381,3.98767499,5.980139338,7.916003554
39,70078,2022-09-11 00:00:26,0.018289234,2.028751899,4.09644674,6.073720643,8.049820178
39,70078,2022-09-11 00:00:27,-0.043489209,2.144132811,3.901334108,5.995228516,8.120598815
39,70078,2022-09-11 00:00:28,0.221657869,1.824931297,3.911230387,5.969976737,7.721350604
39,70078,2022-09-11 00:00:29,-0.000738822,2.026697662,4.018702856,6.020255457,8.103758759
39,70078,2022-09-11 00:00:30,-0.145715896,1.988054763,4.122301861,5.985035353,7.952398053
39,70078,2022-09-11 00:00:31,0.041092419,1.970395518,4.030665379,5.844412876,7.934554223
